Taxa	ko00010	ko00030	ko00230	ko00290	ko00312	ko00550	ko00620	ko00680	ko00970	ko01051	ko03015	ko03070	ko03420	ko03430	ko04122
s__Barnesiella_intestinihominis	0.012535008012796379	0.01424252662487274	0.0124658408392863	0.031578353957823116	0.0025046251560558812	0.021220986314990295	0.013315357340731186	0.003893767033448179	0.031218902237077198	0.044423303565436584	0.0	0.014195463081064523	0.01973437983857	0.02946002768449953	0.005161239909343207
s__Blautia_sp_CAG_257	0.011312929923333614	0.018297884587912813	0.013891706158289503	0.033048288147225865	0.007668615231255111	0.023709501790643996	0.012883265856839021	0.00651410969146867	0.021740627093950086	0.050760031661109505	0.0	0.008230436221392226	0.03101015848698123	0.025872828217544944	0.011308291052395543
s__Blautia_wexlerae	0.013328863745709425	0.01839383846860995	0.010812122594983908	0.03436910778305885	0.006773920328898665	0.025102569755320374	0.01393422446732597	0.0054446559235091984	0.023867853915241922	0.0538560014711596	0.0	0.009946330886191625	0.015772377240298983	0.024536654773881072	0.00919970695389134
s__Butyricimonas_synergistica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Collinsella_intestinalis	0.011910786787384794	0.01594646687375427	0.010295234278307747	0.030361111484389445	0.002300576715166981	0.022368108011155678	0.012941660388101668	0.0048610286109873535	0.021268074382867153	0.04910178737313146	0.0	0.007378006011309876	0.01476025139338319	0.020667788103567203	0.008389187501551664
s__Collinsella_stercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprobacter_fastidiosus	0.010650685498986097	0.013200047366783737	0.010886675791444525	0.025640676330174163	0.0016381436253400327	0.016683820814814943	0.011825759989315954	0.0040290634256491525	0.01994678149804331	0.0363447021606791	0.0	0.008408647574202248	0.017988944088795072	0.02033034281429278	0.0029129117796412992
s__Coprobacter_secundus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_eutactus	0.011812200321609085	0.014503936837569974	0.01133036617367968	0.03154457275751821	0.0028643251458596634	0.023738198004701703	0.012671098865385573	0.004415518055437873	0.027356492850873174	0.047599037434866154	0.0	0.010333742906428018	0.017111944421210487	0.02546297278793876	0.007151336356328289
s__Eisenbergiella_tayi	0.00865101278565455	0.013168990139957655	0.009889649072128906	0.01700679367393196	0.0	0.018535331245019392	0.00954035063416806	0.0039527781972566525	0.021031438770817756	0.04245528069718195	0.0	0.011647926838865948	0.018696848678055798	0.02589645887635821	0.0
s__Eubacterium_eligens	0.010532355916879491	0.013425738716926993	0.010281435945851394	0.02976158461959256	0.0018487064645080161	0.02128534267967398	0.012173318666939074	0.003582823953212554	0.02237133907318799	0.03810164979398551	0.0	0.008541133796667408	0.014143458975402218	0.02129855641740116	0.005461819189650552
s__Eubacterium_siraeum	0.01306947655395707	0.01541985942125913	0.012048115037087297	0.03608757948659649	0.0032079737574974496	0.024122875394016446	0.014665051707675073	0.004434173168071808	0.03114986632934476	0.050847304604691716	0.0	0.012410844511382402	0.018884797780155064	0.030181479647062453	0.009582456839986412
s__Eubacterium_sp_CAG_274	0.010165440869875227	0.013533531901165116	0.010457501197787756	0.032736549894050636	0.002815320876947786	0.024050384971715622	0.012196756844706839	0.0037776053081957687	0.022555583650582453	0.03624554393703691	0.0	0.007689836257783534	0.013838408613685006	0.02064980155669827	0.0076419076636963755
s__Firmicutes_bacterium_CAG_110	0.013956736148323228	0.022617210877973477	0.012795242596226608	0.04095611884708185	0.0050489828596941575	0.03078384854825014	0.018092235366764516	0.005639694367303166	0.03433797055595974	0.0715103042242629	0.0	0.012442214203029699	0.01673892044298887	0.027714444873199743	0.01264066101156678
s__Firmicutes_bacterium_CAG_170	0.013568420509807005	0.016642328749662642	0.014679970876009123	0.035850076080464734	0.003093879464839949	0.02711045541710011	0.014757965169290387	0.005138659765795722	0.03574276149039234	0.08631591468870131	0.0	0.013497271523543014	0.021735722423249587	0.027128297304587948	0.004731010656630992
s__Firmicutes_bacterium_CAG_238	0.008990354642798978	0.0	0.015473037780874247	0.020148432308201732	0.0	0.036249810901350064	0.0	0.0	0.05283681233890882	0.029670743333739737	0.0	0.019233039844276975	0.03560694559633448	0.05992625188102475	0.008832491411574423
s__Firmicutes_bacterium_CAG_95	0.0	0.0	0.013617290977559466	0.0	0.0	0.0297749964228912	0.0	0.0	0.042669588187169774	0.0	0.0	0.014257221589051058	0.02590188728917341	0.0392970644453019	0.0
s__Gemella_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Intestinimonas_butyriciproducens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lawsonibacter_asaccharolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Megamonas_hypermegale	0.012101586742712212	0.017498807908303212	0.009883817517074378	0.030864231019643612	0.0018367674625687175	0.02118870700543869	0.010383965710874393	0.0040075704230487915	0.022942879888446274	0.054173231681142506	0.0	0.008150018399734065	0.01402097589546857	0.02307340945772387	0.005972510860585132
s__Methanobrevibacter_smithii	0.015248221151606019	0.01710481305595226	0.012261425629018732	0.03936941224612958	0.004736509463817399	0.030718849421695518	0.01641522422157263	0.008581137929831997	0.0357552405454435	0.06003361428924768	0.00023808027320303503	0.013522644645000297	0.01859460422677538	0.030323777381204616	0.01181420140439216
s__Oscillibacter_sp_57_20	0.004916609487838902	0.00830346734759691	0.010280044596418219	0.028799081692659906	0.0	0.02686856924038741	0.006384596397751173	0.0019189080543242092	0.017235432657940468	0.02531073680680366	0.0	0.004839781350682793	0.014173997246216277	0.017446861622222195	0.0002811346947347975
s__Oscillibacter_sp_CAG_241	0.013948337564925254	0.016613283176302073	0.011812959105658168	0.031597537000460085	0.005557062299118892	0.026944274464169533	0.01474885877196094	0.0059929007720897175	0.030890946687119978	0.048926642611912666	0.0	0.012929873922843943	0.015318724918580613	0.02674137240987483	0.008394468687558002
s__Roseburia_hominis	0.010548228102144926	0.0152395680724306	0.010596845013164036	0.034382686081133804	0.0008581140378929545	0.02609868577292009	0.013235394916870357	0.00393024506947449	0.0238877646616615	0.04867519572201383	0.0	0.008759230014408525	0.017954660671951853	0.02259887404001962	0.008442618542457614
s__Roseburia_sp_CAG_309	0.0	0.0	0.0	0.0	0.02235222527473991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_bicirculans	0.013750524336623458	0.01773307112463247	0.011828856458763842	0.03978408244305153	0.004207150607581406	0.025479461895853255	0.015800785264792973	0.005383212994122807	0.02997416447984553	0.055999246315169546	0.0	0.011882527694805647	0.01635455565744538	0.02645362201821876	0.011102913860231694
s__Ruminococcus_gnavus	0.011276762928886984	0.013091150522184519	0.009300661942373549	0.026151521423934017	0.002093658057061287	0.01914514690795914	0.01320709122603585	0.00445194077010836	0.01759363107034939	0.04020730846746467	0.0	0.0070701228755895296	0.011585543359655457	0.017445965003765204	0.0062667806625168795
s__Ruthenibacterium_lactatiformans	0.014653268856777861	0.021922354968336465	0.010928960363753563	0.038349984879323236	0.0047299125088779105	0.03256446574238287	0.018424402774965844	0.009008633720955827	0.025417816989896886	0.07537782431050974	0.0	0.008707542474852326	0.01435410986799407	0.02618939175084059	0.01537224746179484
