Taxa	ko00010	ko00030	ko00230	ko00290	ko00312	ko00550	ko00620	ko00680	ko00970	ko01051	ko03015	ko03070	ko03420	ko03430	ko04122
s__Barnesiella_intestinihominis	-0.051788573412393735	-0.02853477968865919	-0.045101295303270846	-0.040491782163954396	-0.02150965361696616	-0.02731571162371857	-0.05638400955326979	0.018060085149140512	-0.027717609929192647	-0.050351311871626545	0.010482084963699885	0.027013760007171532	-0.04815389241507656	-0.056414978949838726	0.047718209313345465
s__Blautia_sp_CAG_257	-0.07254721916256333	-0.24801911627220058	-0.25849310696179717	-0.1330902779050561	-0.2900600721145235	-0.09788018555594834	-0.06253073092228043	-0.24801841242227857	0.020546083073719173	-0.15675089688371885	0.07865030183640868	0.03709289089051428	-0.3984100252605365	-0.1127652037068515	-0.26177586299810385
s__Blautia_wexlerae	-0.3399855547833273	-0.48631102662206893	-0.1281246167051969	-0.2418780257025661	-0.6286935311976481	-0.19556258928380876	-0.20481751190846478	-0.34771734617672956	-0.050209134187378324	-0.33609678396416043	0.09334915168293725	-0.07377332572672418	-0.07120568121119106	-0.10809023252478708	-0.2930633997317877
s__Butyricimonas_synergistica	-0.04557357860094705	-0.06810311075492184	-0.04198746324824931	-0.0379959303404674	-0.013453387409512147	-0.03739765790674944	-0.046150031687082343	-0.03893908923597574	-0.017107776204645916	-0.04628024392265627	0.0008132985848954349	-0.014495085294103434	-0.01925663001657646	-0.023023634799233632	-0.031616234647267746
s__Collinsella_intestinalis	-0.12530288236781412	-0.19843007386612288	-0.022522493654754568	-0.0693200672700964	-0.032494639349950144	-0.0524825694355066	-0.050427327663204846	-0.14746289331272786	0.03042743212897398	-0.16476563594577362	0.04730962443361221	0.07268095064774736	-0.0024522131283216835	0.02909785962627611	-0.17767424351564143
s__Collinsella_stercoris	0.14848629109934658	0.16316578507301957	0.19702237402208062	0.1494259307452448	0.051088946589904725	0.1419721600710409	0.17870467980148036	0.13714867655542995	0.12114101777890311	0.14955121603136456	0.012838926427587686	0.1185360692175029	0.13703042976853047	0.12872359298883687	0.09959054086645974
s__Coprobacter_fastidiosus	-0.01283540717797758	-0.011957706325217216	-0.0007228538699157206	-0.02954621202660359	-0.020131515469648743	-0.050497712655406965	-0.00843423361557935	-0.005994689785854081	-0.0374532620505891	-0.017543459306377025	-0.016057280196029367	-0.020326481898048636	0.041356813718118376	-0.030259915847533025	-0.04492533282276556
s__Coprobacter_secundus	-0.018644280584418076	-0.022541497602649153	-0.0152432777612119	-0.0070687647668583485	-0.003805716528368321	-0.004734798425436211	-0.0034917994631468614	-0.017897495817153664	-0.008439160565033535	-0.014416254102837062	0.0035273438842089496	-0.004038690852557318	-0.016924775224920426	-0.011338318393838604	-0.007885934526324877
s__Coprococcus_eutactus	0.08151074791950261	0.06877317588068596	0.044614935007154216	0.05045266626039761	0.007733902943168342	0.036619903742916085	0.10513124745261018	0.1126188029230711	0.020049868878694303	0.07785424757460278	0.018955382249951424	0.027296003825901992	0.04811377296952138	0.0308687460300813	0.06469366173265144
s__Eisenbergiella_tayi	0.06467184238506879	-0.008562334301387189	-0.002457843927697838	0.13312265500146903	0.0993857205391516	0.039069301471549675	0.09424198530902109	0.0009403434958202221	0.004681305831362596	-0.02461855872253356	0.027546926323102527	-0.0738908686637017	-0.10041826837475656	-0.06532712666247045	0.1686860800114314
s__Eubacterium_eligens	-0.02432786870473882	-0.022881457114985355	0.03269664427757021	0.01322252463508921	-0.008076677855192631	0.022701271534947942	-0.013623719090641258	-0.025798915041763026	0.020252577656236365	0.020666441410384796	0.045115020376750276	0.010470471439986528	0.017425212519477453	0.018712554026854143	0.022183941842262432
s__Eubacterium_siraeum	0.33151190557211474	0.257220546302783	0.375726349973639	0.3797340714296273	0.2175705686455659	0.2299456579745417	0.37225636985807464	0.10487082298146236	0.37374430859322744	0.29464565435649126	-0.06534085173594989	0.3602578402373803	0.3588937790885033	0.40536898943955946	0.353256645063036
s__Eubacterium_sp_CAG_274	0.1489895437935917	0.02966797806311325	-0.09618179569411132	-0.3530982788305812	-0.2750054261324133	-0.30751977328018	0.1051812207970737	0.29208434449025633	0.029412480541419553	0.36679027136365855	0.18031156917345464	0.2626556754006303	0.16082759563206528	0.12984904901414873	-0.26635511059077344
s__Firmicutes_bacterium_CAG_110	0.14213193400333968	0.376259164364609	0.14089738124011464	0.16189392826392734	0.20412703513496205	0.17720266406788726	0.26092420459245824	0.11846990732483287	0.14353892999745996	0.2472174312110185	-0.023042638747128218	0.10908336476475891	0.04924556364413138	0.08892862224768344	0.22356525843142
s__Firmicutes_bacterium_CAG_170	0.11868247000128329	0.10165070958821563	0.21428358950972715	0.11524064388259986	0.07824699583109057	0.11701997648546933	0.09426521235644776	0.07463835728088818	0.15306553869201614	0.30543426596123135	-0.02697821558610943	0.13463170923428242	0.1655905480543824	0.08166841030203534	-0.07512753297669283
s__Firmicutes_bacterium_CAG_238	-0.013582191945242007	-0.08930166270635465	0.10096375206432297	-0.022219134338363467	-0.03535086233351195	0.10743635594722944	-0.09128651948645428	-0.04871486080292743	0.14993059113933396	-0.03135651402604197	-0.010708724638590704	0.11444810887040409	0.20027134526213025	0.23575734678067026	0.02943781913861232
s__Firmicutes_bacterium_CAG_95	-0.26638748768718634	-0.2882420277659429	0.15046410938022603	-0.27131654869110045	-0.09671812933469144	0.137181757501765	-0.2674495972195163	-0.24692322194361366	0.18222322556166404	-0.2697744135119521	-0.021331227661733797	0.1279444311251595	0.2171475548424312	0.19744116472568318	-0.17575625247813376
s__Gemella_sanguinis	0.03439573798932925	0.043151631019272295	0.03758980893546122	0.03311543498117281	0.008502507058015432	0.027686640532623735	0.04269272087011454	0.03282474496337805	0.027742948526385397	0.03425004105547087	0.0007351712435510937	0.03091097702540259	0.024693870664189807	0.025936869626479127	0.02151458056642031
s__Intestinimonas_butyriciproducens	-0.026608342452087305	-0.026222632694819732	-0.01449860454371354	-0.017304854182811847	-0.0030202200153927393	-0.019344611256829118	-0.03222999177927018	-0.0048164450163907	-0.002616914010074618	-0.012707306492169734	0.005189133550100875	0.0013823612468495065	-0.007277104343776595	-0.008251232635853867	-5.138104430756111e-05
s__Lawsonibacter_asaccharolyticus	-0.016502465271707737	-0.016207552154380883	-0.022561205400465738	-0.006829455793371167	0.001977114430957397	-0.016574961813675924	-0.017489262862381384	-0.017734906485166756	-0.008124539649890059	-0.012547532559870938	0.0003455903117123742	-0.008596822947566255	-0.015277062557468935	-0.011810601691514787	-0.006923771682921975
s__Megamonas_hypermegale	-0.34592252887557573	-0.7153740567943961	0.10849776162963731	-0.2048942315499651	0.074067534994129	0.003212371044104512	0.496797686610262	0.1406411798684989	0.007343266236446591	-0.6030121590928627	0.18381463023535385	0.17456393071023	0.1343712847631346	-0.09990023483214902	0.12887351302222744
s__Methanobrevibacter_smithii	1.3223129946022145	1.0684068775822293	0.9938790247390984	1.1805322817099637	1.0918112951892764	1.230085427770018	1.3159157026609647	1.7243935972060913	1.162964187656316	1.2333801492549994	3.177595579082241	1.0855238038358614	0.8843684230716728	1.0414177523223287	1.2591818796964502
s__Oscillibacter_sp_57_20	0.06535176140974118	0.1220517995779985	-0.031585265250698824	-0.017385796923844274	0.09346704654487578	-0.13160796996927954	0.05818516150372191	0.12028091317419329	0.07988274304986767	0.16380347310237073	0.016168136558747707	0.13626041795383934	-0.00033080946334994787	0.07516483702256	0.08253555340596536
s__Oscillibacter_sp_CAG_241	0.04192833985479956	0.04481764378469633	0.031894959216388165	0.0005834915853555334	0.10696266494970921	0.009223249378165078	0.020094915273703676	0.03292398780238303	0.04368374156032025	0.0035269919592479655	0.017537476582039843	0.067775820541182	-0.000347701861478439	0.031600046099061266	0.013582191945242017
s__Roseburia_hominis	-0.03250871634839059	0.04147928360455007	0.012351158431627028	0.06689178503912344	-0.0801290905225751	0.08938330929730909	-0.00628397210380477	-0.03987943273179599	0.006485273181502807	0.043805507596829954	-0.000695403722956903	-0.01936079980503559	0.09766691902957594	0.006775259349375548	0.06372164499034022
s__Roseburia_sp_CAG_309	-0.08518414066253094	-0.10845553063431605	-0.09132523123216546	-0.07378388347555448	0.22705916944433296	-0.07962865322801807	-0.10001988931889265	-0.08246939151329541	-0.057522134877177986	-0.08523129860730637	-0.012198422998548446	-0.0519399011456283	-0.07634448949186741	-0.06725708314865245	-0.05406552791013214
s__Ruminococcus_bicirculans	0.5191069137386441	0.5598886820704714	0.453857914417518	0.6645208999283685	0.5240775018879575	0.41184018562262187	0.6089632101835515	0.4548587890066322	0.4469953776778119	0.5290818748335278	-0.15879382128238523	0.43919883209158367	0.2523463855927866	0.37116821787863	0.6401803619250332
s__Ruminococcus_gnavus	-0.6416225504152546	0.4109983811158846	0.9661790110579564	0.7478750307936445	-0.19068702087396827	0.809611819003885	-0.7311395911977477	-0.5070140682283989	1.378285955801024	0.32409191969416784	0.6669882458300136	1.189701334644133	1.4966101661919986	1.3962460942612376	0.12468982908573376
s__Ruthenibacterium_lactatiformans	0.042958776140638484	0.17901226221740363	-0.019615593476807257	0.018756192722019432	0.10012405910735175	0.07344181241345223	0.12411126444983234	0.3081454958608568	-0.017120445503242314	0.1763355209639572	0.017264734737256635	-0.03200475980422344	-0.037848825706764996	-0.002198123306472045	0.21847642349520713
